mariadbd, Version: 10.11.6-MariaDB-log (Alpine Linux). started with:
Tcp port: 0  Unix socket: (null)
Time		    Id Command	Argument
		     4 Query	DESCRIBE wp_terms
		     4 Query	DESCRIBE wp_term_taxonomy
		     4 Query	DESCRIBE wp_term_relationships
		     4 Query	DESCRIBE wp_termmeta
		     4 Query	DESCRIBE wp_commentmeta
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'use_smilies' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'blog_public' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'blog_charset' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_switched' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		     4 Query	DESCRIBE wp_users
		     4 Query	DESCRIBE wp_usermeta
		     4 Query	DESCRIBE wp_posts
		     4 Query	DESCRIBE wp_comments
		     4 Query	DESCRIBE wp_links
		     4 Query	DESCRIBE wp_options
		     4 Query	DESCRIBE wp_postmeta
		     4 Query	DESCRIBE wp_terms
		     4 Query	DESCRIBE wp_term_taxonomy
		     4 Query	DESCRIBE wp_term_relationships
		     4 Query	DESCRIBE wp_termmeta
		     4 Query	DESCRIBE wp_commentmeta
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'ftp_credentials' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		     4 Query	INSERT INTO `wp_options` (`option_name`, `option_value`, `autoload`) VALUES ('nonce_key', 'QhZ.g4l=R]]M=6>dPR{2y<0m6ktM,Dx]W]5W+,+<D#<@]G-vpeb8GEsE7K2i*UY}', 'no') ON DUPLICATE KEY UPDATE `option_name` = VALUES(`option_name`), `option_value` = VALUES(`option_value`), `autoload` = VALUES(`autoload`)
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		     4 Query	INSERT INTO `wp_options` (`option_name`, `option_value`, `autoload`) VALUES ('nonce_salt', 'q5RZX0-o9v1}vs7:*07vUUQd3)4<h]9cB/XlkPH0dGXl.:JkLuaE?z4Ixl|h@xFO', 'no') ON DUPLICATE KEY UPDATE `option_name` = VALUES(`option_name`), `option_value` = VALUES(`option_value`), `autoload` = VALUES(`autoload`)
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'html_type' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'html_type' LIMIT 1
		     4 Query	SHOW TABLES LIKE 'wp\\_users'
		     4 Query	SELECT option_name, option_value FROM wp_options WHERE autoload = 'yes'
		     4 Query	SELECT option_name, option_value FROM wp_options
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'start_of_week' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'time_format' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'date_format' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'timezone_string' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'timezone_string' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'gmt_offset' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'start_of_week' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'time_format' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'date_format' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     4 Quit	
240612  7:50:27	     5 Connect	root@wordp.inception_mynet on  using TCP/IP
		     5 Query	SET NAMES utf8mb4
		     5 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_unicode_520_ci'
		     5 Query	SELECT @@SESSION.sql_mode
		     5 Query	SET SESSION sql_mode='ERROR_FOR_DIVISION_BY_ZERO,NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION'
		     5 Init DB	mysql
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		     5 Query	DESCRIBE wp_users
		     5 Query	DESCRIBE wp_usermeta
		     5 Query	DESCRIBE wp_posts
		     5 Query	DESCRIBE wp_comments
		     5 Query	DESCRIBE wp_links
		     5 Query	DESCRIBE wp_options
		     5 Query	DESCRIBE wp_postmeta
		     5 Query	DESCRIBE wp_terms
		     5 Query	DESCRIBE wp_term_taxonomy
		     5 Query	DESCRIBE wp_term_relationships
		     5 Query	DESCRIBE wp_termmeta
		     5 Query	DESCRIBE wp_commentmeta
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'wp_attachment_pages_enabled' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'active_plugins' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'hack_file' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'wp_user_roles' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'template' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'template' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'WPLANG' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'template' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'wp_attachment_pages_enabled' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'category_base' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'category_base' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'tag_base' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'tag_base' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		     5 Query	DESCRIBE wp_users
		     5 Query	DESCRIBE wp_usermeta
		     5 Query	DESCRIBE wp_posts
		     5 Query	DESCRIBE wp_comments
		     5 Query	DESCRIBE wp_links
		     5 Query	DESCRIBE wp_options
		     5 Query	DESCRIBE wp_postmeta
		     5 Query	DESCRIBE wp_terms
		     5 Query	DESCRIBE wp_term_taxonomy
		     5 Query	DESCRIBE wp_term_relationships
		     5 Query	DESCRIBE wp_termmeta
		     5 Query	DESCRIBE wp_commentmeta
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'use_smilies' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'blog_public' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'blog_charset' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_switched' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		     5 Query	DESCRIBE wp_users
		     5 Query	DESCRIBE wp_usermeta
		     5 Query	DESCRIBE wp_posts
		     5 Query	DESCRIBE wp_comments
		     5 Query	DESCRIBE wp_links
		     5 Query	DESCRIBE wp_options
		     5 Query	DESCRIBE wp_postmeta
		     5 Query	DESCRIBE wp_terms
		     5 Query	DESCRIBE wp_term_taxonomy
		     5 Query	DESCRIBE wp_term_relationships
		     5 Query	DESCRIBE wp_termmeta
		     5 Query	DESCRIBE wp_commentmeta
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'ftp_credentials' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		     5 Query	INSERT INTO `wp_options` (`option_name`, `option_value`, `autoload`) VALUES ('nonce_key', 'iE{DJh$1co{|_F0sNF2c|WwN0A(P pjsVa)WY~1v~xk3LOh[o.#3+]h+^n+Ld(:l', 'no') ON DUPLICATE KEY UPDATE `option_name` = VALUES(`option_name`), `option_value` = VALUES(`option_value`), `autoload` = VALUES(`autoload`)
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		     5 Query	INSERT INTO `wp_options` (`option_name`, `option_value`, `autoload`) VALUES ('nonce_salt', '.&_^1n^B^Z5KAU&}5JJhx$:R:ks3vDs@$Khe9{M:GXw%WLUa,Kpe;$3eRd4^k:r(', 'no') ON DUPLICATE KEY UPDATE `option_name` = VALUES(`option_name`), `option_value` = VALUES(`option_value`), `autoload` = VALUES(`autoload`)
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'html_type' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'html_type' LIMIT 1
		     5 Query	SHOW TABLES LIKE 'wp\\_users'
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'start_of_week' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'time_format' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'date_format' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'timezone_string' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'timezone_string' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'gmt_offset' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'start_of_week' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'time_format' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'date_format' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     5 Quit	
240612  7:54:21	     6 Connect	root@wordp.inception_mynet on  using TCP/IP
		     6 Query	SET NAMES utf8mb4
		     6 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_unicode_520_ci'
		     6 Query	SELECT @@SESSION.sql_mode
		     6 Query	SET SESSION sql_mode='ERROR_FOR_DIVISION_BY_ZERO,NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION'
		     6 Init DB	mysql
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		     6 Query	DESCRIBE wp_users
		     6 Query	DESCRIBE wp_usermeta
		     6 Query	DESCRIBE wp_posts
		     6 Query	DESCRIBE wp_comments
		     6 Query	DESCRIBE wp_links
		     6 Query	DESCRIBE wp_options
		     6 Query	DESCRIBE wp_postmeta
		     6 Query	DESCRIBE wp_terms
		     6 Query	DESCRIBE wp_term_taxonomy
		     6 Query	DESCRIBE wp_term_relationships
		     6 Query	DESCRIBE wp_termmeta
		     6 Query	DESCRIBE wp_commentmeta
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'wp_attachment_pages_enabled' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'active_plugins' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'hack_file' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'wp_user_roles' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'template' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'template' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'WPLANG' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'template' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'wp_attachment_pages_enabled' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'category_base' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'category_base' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'tag_base' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'tag_base' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		     6 Query	DESCRIBE wp_users
		     6 Query	DESCRIBE wp_usermeta
		     6 Query	DESCRIBE wp_posts
		     6 Query	DESCRIBE wp_comments
		     6 Query	DESCRIBE wp_links
		     6 Query	DESCRIBE wp_options
		     6 Query	DESCRIBE wp_postmeta
		     6 Query	DESCRIBE wp_terms
		     6 Query	DESCRIBE wp_term_taxonomy
		     6 Query	DESCRIBE wp_term_relationships
		     6 Query	DESCRIBE wp_termmeta
		     6 Query	DESCRIBE wp_commentmeta
		     6 Query	SELECT option_value FROM wp_options WHERE option_name = 'use_smilies' LIMIT 1
