mariadbd, Version: 10.11.6-MariaDB-log (Alpine Linux). started with:
Tcp port: 0  Unix socket: (null)
Time		    Id Command	Argument
		     8 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     8 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     8 Quit	
240612  7:36:26	     9 Connect	root@wordp.inception_mynet on  using TCP/IP
		     9 Query	SET NAMES utf8mb4
		     9 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_unicode_520_ci'
		     9 Query	SELECT @@SESSION.sql_mode
		     9 Query	SET SESSION sql_mode='ERROR_FOR_DIVISION_BY_ZERO,NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION'
		     9 Init DB	mysql
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		     9 Query	DESCRIBE wp_users
		     9 Query	DESCRIBE wp_usermeta
		     9 Query	DESCRIBE wp_posts
		     9 Query	DESCRIBE wp_comments
		     9 Query	DESCRIBE wp_links
		     9 Query	DESCRIBE wp_options
		     9 Query	DESCRIBE wp_postmeta
		     9 Query	DESCRIBE wp_terms
		     9 Query	DESCRIBE wp_term_taxonomy
		     9 Query	DESCRIBE wp_term_relationships
		     9 Query	DESCRIBE wp_termmeta
		     9 Query	DESCRIBE wp_commentmeta
240612  7:36:27	     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'wp_attachment_pages_enabled' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'active_plugins' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'hack_file' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'wp_user_roles' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'template' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'template' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'WPLANG' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'template' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'wp_attachment_pages_enabled' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'category_base' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'category_base' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'tag_base' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'tag_base' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		     9 Query	DESCRIBE wp_users
		     9 Query	DESCRIBE wp_usermeta
		     9 Query	DESCRIBE wp_posts
		     9 Query	DESCRIBE wp_comments
		     9 Query	DESCRIBE wp_links
		     9 Query	DESCRIBE wp_options
		     9 Query	DESCRIBE wp_postmeta
		     9 Query	DESCRIBE wp_terms
		     9 Query	DESCRIBE wp_term_taxonomy
		     9 Query	DESCRIBE wp_term_relationships
		     9 Query	DESCRIBE wp_termmeta
		     9 Query	DESCRIBE wp_commentmeta
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'use_smilies' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'blog_public' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'blog_charset' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'theme_switched' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		     9 Query	DESCRIBE wp_users
		     9 Query	DESCRIBE wp_usermeta
		     9 Query	DESCRIBE wp_posts
		     9 Query	DESCRIBE wp_comments
		     9 Query	DESCRIBE wp_links
		     9 Query	DESCRIBE wp_options
		     9 Query	DESCRIBE wp_postmeta
		     9 Query	DESCRIBE wp_terms
		     9 Query	DESCRIBE wp_term_taxonomy
		     9 Query	DESCRIBE wp_term_relationships
		     9 Query	DESCRIBE wp_termmeta
		     9 Query	DESCRIBE wp_commentmeta
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'ftp_credentials' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_key' LIMIT 1
		     9 Query	INSERT INTO `wp_options` (`option_name`, `option_value`, `autoload`) VALUES ('nonce_key', '1^?q6Q;6<2].W2((4dyEUwFr%]mz!8IJD%6KSH)KDTjtV@r2Oeui97fGNGe^3D:M', 'no') ON DUPLICATE KEY UPDATE `option_name` = VALUES(`option_name`), `option_value` = VALUES(`option_value`), `autoload` = VALUES(`autoload`)
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'nonce_salt' LIMIT 1
		     9 Query	INSERT INTO `wp_options` (`option_name`, `option_value`, `autoload`) VALUES ('nonce_salt', 'N.@0_~k#9NWMEJd(Pfq]K3^q*`3*8:FPi#&W0bm*9(M`W{6tQeSQ9Mc)O>O4yXK}', 'no') ON DUPLICATE KEY UPDATE `option_name` = VALUES(`option_name`), `option_value` = VALUES(`option_value`), `autoload` = VALUES(`autoload`)
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'html_type' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'html_type' LIMIT 1
		     9 Query	SHOW TABLES LIKE 'wp\\_users'
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'start_of_week' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'time_format' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'date_format' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'timezone_string' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'timezone_string' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'gmt_offset' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'start_of_week' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'time_format' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'date_format' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		     9 Quit	
		    10 Connect	root@wordp.inception_mynet on  using TCP/IP
		    10 Query	SET NAMES utf8mb4
		    10 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_unicode_520_ci'
		    10 Query	SELECT @@SESSION.sql_mode
		    10 Query	SET SESSION sql_mode='ERROR_FOR_DIVISION_BY_ZERO,NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION'
		    10 Init DB	mysql
		    10 Query	SELECT option_name, option_value FROM wp_options WHERE autoload = 'yes'
		    10 Query	SELECT option_name, option_value FROM wp_options
		    10 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		    10 Query	DESCRIBE wp_users
		    10 Query	DESCRIBE wp_usermeta
		    10 Query	DESCRIBE wp_posts
		    10 Query	DESCRIBE wp_comments
		    10 Query	DESCRIBE wp_links
		    10 Query	DESCRIBE wp_options
		    10 Query	DESCRIBE wp_postmeta
		    10 Query	DESCRIBE wp_terms
		    10 Query	DESCRIBE wp_term_taxonomy
		    10 Query	DESCRIBE wp_term_relationships
		    10 Query	DESCRIBE wp_termmeta
		    10 Query	DESCRIBE wp_commentmeta
		    10 Quit	
240612  7:38:08	    11 Connect	root@wordp.inception_mynet on  using TCP/IP
		    11 Query	SET NAMES utf8mb4
		    11 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_unicode_520_ci'
		    11 Query	SELECT @@SESSION.sql_mode
		    11 Query	SET SESSION sql_mode='ERROR_FOR_DIVISION_BY_ZERO,NO_AUTO_CREATE_USER,NO_ENGINE_SUBSTITUTION'
		    11 Init DB	mysql
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl'
		    11 Query	DESCRIBE wp_users
		    11 Query	DESCRIBE wp_usermeta
		    11 Query	DESCRIBE wp_posts
		    11 Query	DESCRIBE wp_comments
		    11 Query	DESCRIBE wp_links
		    11 Query	DESCRIBE wp_options
		    11 Query	DESCRIBE wp_postmeta
		    11 Query	DESCRIBE wp_terms
		    11 Query	DESCRIBE wp_term_taxonomy
		    11 Query	DESCRIBE wp_term_relationships
		    11 Query	DESCRIBE wp_termmeta
		    11 Query	DESCRIBE wp_commentmeta
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'home' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'siteurl' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'wp_attachment_pages_enabled' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'active_plugins' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'hack_file' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'permalink_structure' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'wp_user_roles' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'template' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'template' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'WPLANG' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'template' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'stylesheet' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'cron' LIMIT 1
		    11 Query	SELECT option_value FROM wp_options WHERE option_name = 'wp_attachment_pages_enabled' LIMIT 1
